timestamp,cow_id,thi
2024-08-02 23:17:00,T02,70.7
2024-08-02 23:18:00,T02,77.7
2024-08-02 23:19:00,T02,67.7
2024-08-02 23:20:00,T02,66.4
2024-08-02 23:21:00,T02,71.7
2024-08-02 23:22:00,T02,57.7
2024-08-02 23:23:00,T02,81.5
2024-08-02 23:24:00,T02,72.5
2024-08-02 23:25:00,T02,76.1
2024-08-02 23:26:00,T02,68.6
2024-08-02 23:27:00,T02,80.8
2024-08-02 23:28:00,T02,62.9
2024-08-02 23:29:00,T02,79.0
2024-08-02 23:30:00,T02,71.6
2024-08-02 23:31:00,T02,80.1
2024-08-02 23:32:00,T02,83.6
2024-08-02 23:33:00,T02,71.4
2024-08-02 23:34:00,T02,68.5
2024-08-02 23:35:00,T02,84.1
2024-08-02 23:36:00,T02,77.9
2024-08-02 23:37:00,T02,71.8
2024-08-02 23:38:00,T02,75.6
2024-08-02 23:39:00,T02,61.1
2024-08-02 23:40:00,T02,79.0
2024-08-02 23:41:00,T02,77.6
2024-08-02 23:42:00,T02,62.0
2024-08-02 23:43:00,T02,75.1
2024-08-02 23:44:00,T02,78.3
2024-08-02 23:45:00,T02,73.6
2024-08-02 23:46:00,T02,72.9
2024-08-02 23:47:00,T02,60.7
2024-08-02 23:48:00,T02,73.6
2024-08-02 23:49:00,T02,80.7
2024-08-02 23:50:00,T02,69.8
2024-08-02 23:51:00,T02,73.1
2024-08-02 23:52:00,T02,76.2
2024-08-02 23:53:00,T02,90.4
2024-08-02 23:54:00,T02,70.7
2024-08-02 23:55:00,T02,81.5
2024-08-02 23:56:00,T02,71.2
2024-08-02 23:57:00,T02,77.4
2024-08-02 23:58:00,T02,58.8
2024-08-02 23:59:00,T02,67.9
